Date,Average
07/23/2021,रू ४९.२०
07/24/2021,रू ४९.२०
07/25/2021,रू ४९.००
07/26/2021,रू ४९.००
07/27/2021,रू ४९.००
07/28/2021,रू ४९.२०
07/29/2021,रू ४९.००
07/30/2021,रू ४९.००
07/31/2021,रू ४९.००
08/01/2021,रू ४९.००
08/02/2021,रू ४९.२०
08/03/2021,रू ५१.००
08/04/2021,रू ५१.००
08/05/2021,रू ५३.००
08/06/2021,रू ५३.६०
08/07/2021,रू ५३.६०
08/08/2021,रू ५४.५०
08/09/2021,रू ५३.६०
08/10/2021,रू ५२.००
08/11/2021,रू ५१.४०
08/12/2021,रू ५१.००
08/13/2021,रू ५३.६०
08/14/2021,रू ५३.५०
08/15/2021,रू ५३.३३
08/16/2021,रू ५१.८०
08/17/2021,रू ५२.८०
08/18/2021,रू ५२.४०
08/19/2021,रू ५३.२०
08/20/2021,रू ५३.६०
08/21/2021,रू ५३.८०
08/22/2021,रू ५३.५०
08/23/2021,रू ५३.५०
08/24/2021,रू ५७.६०
08/25/2021,रू ५६.००
08/26/2021,रू ५३.८०
08/27/2021,रू ५२.६०
08/28/2021,रू ५२.४०
08/29/2021,रू ५२.३३
08/30/2021,रू ५३.५०
08/31/2021,रू ५३.५०
09/01/2021,रू ५३.८०
09/02/2021,रू ५३.८०
09/03/2021,रू ५८.२०
09/04/2021,रू ५७.५०
09/05/2021,रू ५७.६७
09/06/2021,रू ५८.२५
09/07/2021,रू ५७.५०
09/08/2021,रू ५८.२०
09/09/2021,रू ५८.४०
09/10/2021,रू ५६.००
09/11/2021,रू ५७.००
09/12/2021,रू ५७.००
09/13/2021,रू ५९.००
09/14/2021,रू ५६.८०
09/15/2021,रू ५७.००
09/16/2021,रू ५७.००
09/17/2021,रू ५७.२०
09/18/2021,रू ५७.२०
09/19/2021,रू ५७.००
09/20/2021,रू ५९.२०
09/21/2021,रू ५९.००
09/22/2021,रू ५९.००
09/23/2021,रू ५९.२०
09/24/2021,रू ५९.००
09/25/2021,रू ५९.००
09/26/2021,रू ५९.००
09/27/2021,रू ५९.२०
09/28/2021,रू ५९.२०
09/29/2021,रू ५८.८०
09/30/2021,रू ५८.८०
10/01/2021,रू ५९.२०
10/02/2021,रू ५८.२०
10/03/2021,रू ५७.६७
10/04/2021,रू ५६.५०
10/05/2021,रू ५६.८०
10/06/2021,रू ५६.५०
10/07/2021,रू ६८.००
10/08/2021,रू ६९.२०
10/09/2021,रू ६९.२०
10/10/2021,रू ६९.००
10/11/2021,रू ६९.००
10/12/2021,रू ६८.३३
10/13/2021,रू ७३.००
10/14/2021,रू ७२.५०
10/15/2021,रू ७३.३३
10/16/2021,रू ७७.६०
10/17/2021,रू ७७.६७
10/18/2021,रू ६९.२०
10/19/2021,रू ६६.८०
10/20/2021,रू ७१.२०
10/21/2021,रू ७१.८०
10/22/2021,रू ७१.२०
10/23/2021,रू ६८.००
10/24/2021,रू ६७.६७
10/25/2021,रू ६८.००
10/26/2021,रू ६८.००
10/27/2021,रू ६६.५०
10/28/2021,रू ६३.००
10/29/2021,रू ६३.००
10/30/2021,रू ६३.००
10/31/2021,रू ६२.३३
11/01/2021,रू ६२.३३
11/02/2021,रू ६३.००
11/03/2021,रू ६७.५०
11/04/2021,रू ६६.५०
11/05/2021,रू ७१.२०
11/06/2021,रू ७२.५०
11/07/2021,रू ६८.३३
11/08/2021,रू ७१.००
11/09/2021,रू ७१.००
11/10/2021,रू ६०.००
11/11/2021,रू ५९.००
11/12/2021,रू ६२.४०
11/13/2021,रू ६०.००
11/14/2021,रू ६०.००
11/15/2021,रू ६१.४०
11/16/2021,रू ६०.००
11/17/2021,रू ६२.००
11/18/2021,रू ६०.००
11/19/2021,रू ६०.००
11/20/2021,रू ६३.४०
11/21/2021,रू ६३.००
11/22/2021,रू ५८.००
11/23/2021,रू ५७.६०
11/24/2021,रू ५७.२०
11/25/2021,रू ५२.४०
11/26/2021,रू ५३.००
11/27/2021,रू ५२.४०
11/28/2021,रू ५२.३३
11/29/2021,रू ४२.५०
11/30/2021,रू ४७.५०
12/01/2021,रू ४३.८०
12/02/2021,रू ४७.५०
12/03/2021,रू ५१.००
12/04/2021,रू ५१.००
12/05/2021,रू ५१.००
12/06/2021,रू ४६.००
12/07/2021,रू ४२.५०
12/08/2021,रू ४३.६०
12/09/2021,रू ४०.४०
12/10/2021,रू ४२.४०
12/11/2021,रू ४०.४०
12/12/2021,रू ४०.००
12/13/2021,रू ३७.५०
12/14/2021,रू ३७.५०
12/15/2021,रू ३८.००
12/16/2021,रू ३८.००
12/17/2021,रू ३७.५०
12/18/2021,रू ३३.००
12/19/2021,रू ३७.६७
12/20/2021,रू ३८.००
12/21/2021,रू ३०.००
12/22/2021,रू ३०.००
12/23/2021,रू २९.६०
12/24/2021,रू २७.५०
12/25/2021,रू ३०.००
12/26/2021,रू ३०.००
12/27/2021,रू ३०.००
12/28/2021,रू ३२.००
12/29/2021,रू ३४.४०
12/30/2021,रू ३४.००
12/31/2021,रू ३४.००
01/01/2022,रू ३३.६०
01/02/2022,रू ३७.६७
01/03/2022,रू ३७.५०
01/04/2022,रू ३६.४०
01/05/2022,रू ३९.२०
01/06/2022,रू ३६.४०
01/07/2022,रू ३६.४०
01/08/2022,रू ३६.५०
01/09/2022,रू ३७.६७
01/10/2022,रू ३८.००
01/11/2022,रू ३८.००
01/12/2022,रू ३८.००
01/13/2022,रू ४०.००
01/14/2022,रू ४०.४०
01/15/2022,रू ३९.६०
01/16/2022,रू ४०.४०
01/17/2022,रू ४०.००
01/18/2022,रू ३८.००
01/19/2022,रू ३८.४०
01/20/2022,रू ३८.४०
01/21/2022,रू ३८.४०
01/22/2022,रू ३७.००
01/23/2022,रू ३५.००
01/24/2022,रू ३५.००
01/25/2022,रू ३७.००
01/26/2022,रू ३५.००
01/27/2022,रू ३५.००
01/28/2022,रू ३५.००
01/29/2022,रू ३३.५०
01/30/2022,रू ३३.३३
01/31/2022,रू ३१.००
02/01/2022,रू ३१.५०
02/02/2022,रू ३१.२०
02/03/2022,रू ३१.२०
02/04/2022,रू ३०.४०
02/05/2022,रू २९.००
02/06/2022,रू २९.००
02/07/2022,रू २९.००
02/08/2022,रू २९.००
02/09/2022,रू २९.००
02/10/2022,रू २९.००
02/11/2022,रू २७.००
02/12/2022,रू २७.००
02/13/2022,रू २८.००
02/14/2022,रू २७.५०
02/15/2022,रू २६.००
02/16/2022,रू २६.००
02/17/2022,रू २५.००
02/18/2022,रू २६.५०
02/19/2022,रू २५.५०
02/20/2022,रू २६.३३
02/21/2022,रू २६.३३
02/22/2022,रू २६.३३
02/23/2022,रू २६.३३
02/24/2022,रू २६.३३
02/25/2022,रू २६.३३
02/27/2022,रू २६.३३
02/28/2022,रू २५.००
03/01/2022,रू २५.००
03/02/2022,रू २६.००
03/03/2022,रू २८.००
03/05/2022,रू २९.००
03/06/2022,रू २९.००
03/07/2022,रू २९.००
03/08/2022,रू २६.००
03/09/2022,रू २६.००
03/10/2022,रू २५.८०
03/11/2022,रू २५.००
03/12/2022,रू २५.००
03/13/2022,रू २६.००
03/14/2022,रू २५.००
03/15/2022,रू २५.००
03/16/2022,रू २५.००
03/17/2022,रू २६.५०
03/18/2022,रू २९.२०
03/19/2022,रू २७.००
03/20/2022,रू २७.६७
03/21/2022,रू २७.००
03/22/2022,रू २७.००
03/23/2022,रू २६.६०
03/24/2022,रू २६.५०
03/25/2022,रू २५.००
03/26/2022,रू २५.७५
03/27/2022,रू २७.६७
03/28/2022,रू २७.००
03/29/2022,रू २७.००
03/30/2022,रू २७.००
03/31/2022,रू २७.००
04/01/2022,रू २६.००
04/02/2022,रू २६.००
04/03/2022,रू २८.००
04/04/2022,रू २६.२५
04/05/2022,रू २७.००
04/06/2022,रू २७.४०
04/07/2022,रू २७.६७
04/08/2022,रू २७.६७
04/09/2022,रू २७.६७
04/10/2022,रू २९.००
04/11/2022,रू ३१.००
04/12/2022,रू ३१.००
04/13/2022,रू ३०.००
04/14/2022,रू ३१.००
04/15/2022,रू ३१.००
04/16/2022,रू ३१.००
04/17/2022,रू ३२.००
04/18/2022,रू २९.००
04/19/2022,रू ३१.००
04/20/2022,रू २९.००
04/21/2022,रू २९.००
04/22/2022,रू २९.००
04/23/2022,रू २९.००
04/24/2022,रू २९.००
04/25/2022,रू २९.३३
04/26/2022,रू २६.७५
04/27/2022,रू २९.००
04/28/2022,रू २८.००
04/29/2022,रू ३०.००
04/30/2022,रू २७.५०
05/01/2022,रू २७.००
05/02/2022,रू २७.५०
05/03/2022,रू २९.००
05/04/2022,रू २८.२०
05/05/2022,रू २९.००
05/06/2022,रू २९.००
05/07/2022,रू २९.००
05/08/2022,रू ३२.६७
05/09/2022,रू ३१.००
05/10/2022,रू ३१.००
05/11/2022,रू ३१.२०
05/12/2022,रू ३१.००
05/14/2022,रू ३१.३३
05/15/2022,रू ३२.५०
05/16/2022,रू ३५.००
05/17/2022,रू ३५.००
05/18/2022,रू ३५.००
05/19/2022,रू ३४.००
05/20/2022,रू ३४.००
05/21/2022,रू ३३.००
05/22/2022,रू ३२.५०
05/23/2022,रू ३३.००
05/24/2022,रू ३३.००
05/25/2022,रू ३१.००
05/26/2022,रू ३२.६७
05/27/2022,रू ३२.६७
05/28/2022,रू ३१.००
05/29/2022,रू ३३.००
05/30/2022,रू ३३.५०
05/31/2022,रू ३५.००
06/01/2022,रू ३५.००
06/02/2022,रू ३५.००
06/03/2022,रू ३५.००
06/04/2022,रू ३६.५०
06/05/2022,रू ३७.५०
06/06/2022,रू ३८.२०
06/07/2022,रू ४१.००
06/08/2022,रू ४१.००
06/09/2022,रू ४१.००
06/10/2022,रू ४२.३३
06/11/2022,रू ४२.००
06/12/2022,रू ४२.५०
06/13/2022,रू ४३.८०
06/14/2022,रू ४३.५०
06/15/2022,रू ४४.८०
06/16/2022,रू ४३.५०
06/17/2022,रू ४३.५०
06/18/2022,रू ४३.५०
06/19/2022,रू ४३.३३
06/20/2022,रू ४४.८०
06/21/2022,रू ४६.३३
06/22/2022,रू ४६.००
06/23/2022,रू ४७.००
06/24/2022,रू ४७.००
06/25/2022,रू ४६.८०
06/26/2022,रू ४५.३३
06/27/2022,रू ४६.८०
06/28/2022,रू ४६.५०
06/29/2022,रू ४९.००
06/30/2022,रू ४९.००
07/01/2022,रू ४९.००
07/02/2022,रू ४९.२०
07/03/2022,रू ४८.३३
07/04/2022,रू ५४.००
07/05/2022,रू ५४.६०
07/06/2022,रू ५४.००
07/07/2022,रू ५४.६०
07/08/2022,रू ५४.५०
07/09/2022,रू ५४.५०
07/10/2022,रू ५४.३३
07/11/2022,रू ५४.५०
07/12/2022,रू ५४.५०
07/13/2022,रू ५४.५०
07/14/2022,रू ५४.५०
07/15/2022,रू ५४.५०
07/16/2022,रू ५४.५०
07/17/2022,रू ५४.००
07/18/2022,रू ५४.५०
07/19/2022,रू ५४.५०
07/20/2022,रू ५४.५०
07/21/2022,रू ५४.५०
07/22/2022,रू ५५.५०
07/23/2022,रू ५७.००
07/24/2022,रू ५९.००
07/25/2022,रू ५८.२०
07/26/2022,रू ५९.००
07/27/2022,रू ५९.००
07/28/2022,रू ५९.००
07/29/2022,रू ५९.००
07/30/2022,रू ५९.००
07/31/2022,रू ५९.००
08/01/2022,रू ५९.००
08/02/2022,रू ५९.२०
08/03/2022,रू ५९.००
08/04/2022,रू ५९.००
08/05/2022,रू ५९.००
08/06/2022,रू ५९.००
08/07/2022,रू ५९.००
08/08/2022,रू ६४.२०
08/09/2022,रू ६१.००
08/10/2022,रू ५९.००
08/11/2022,रू ५९.००
08/12/2022,रू ५९.००
08/13/2022,रू ५९.००
08/14/2022,रू ५९.००
08/15/2022,रू ५९.००
08/16/2022,रू ५९.००
08/17/2022,रू ६१.००
08/18/2022,रू ६१.००
08/19/2022,रू ६१.००
08/20/2022,रू ६१.००
08/21/2022,रू ६१.००
08/22/2022,रू ६१.२०
08/23/2022,रू ६०.८०
08/24/2022,रू ६१.००
08/25/2022,रू ६१.००
08/26/2022,रू ६१.००
08/27/2022,रू ६१.००
08/28/2022,रू ६१.००
08/29/2022,रू ६१.००
08/30/2022,रू ६१.००
08/31/2022,रू ६१.००
09/01/2022,रू ६१.००
09/02/2022,रू ६१.००
09/03/2022,रू ६१.००
09/04/2022,रू ६१.००
09/05/2022,रू ६१.००
09/06/2022,रू ६१.००
09/07/2022,रू ६१.००
09/08/2022,रू ६१.००
09/09/2022,रू ६१.००
09/10/2022,रू ६१.००
09/11/2022,रू ६१.००
09/12/2022,रू ६१.००
09/13/2022,रू ६१.००
09/14/2022,रू ६१.००
09/15/2022,रू ६१.००
09/16/2022,रू ६१.००
09/17/2022,रू ६१.००
09/18/2022,रू ६१.००
09/19/2022,रू ६७.००
09/20/2022,रू ६६.००
09/21/2022,रू ६६.००
09/22/2022,रू ६९.००
09/23/2022,रू ६९.००
09/24/2022,रू ७०.८०
09/25/2022,रू ७१.००
09/26/2022,रू ७२.६०
09/27/2022,रू ७२.५०
09/28/2022,रू ७२.५०
09/29/2022,रू ७३.००
09/30/2022,रू ७५.००
10/01/2022,रू ७५.५०
10/02/2022,रू ७५.८०
10/03/2022,रू ७९.००
10/04/2022,रू ८५.५०
10/05/2022,रू ८३.००
10/10/2022,रू ९८.३३
10/11/2022,रू ८७.५०
10/12/2022,रू ९९.००
10/14/2022,रू ९९.००
10/15/2022,रू ९९.००
10/16/2022,रू ९९.००
10/17/2022,रू ९६.६०
10/18/2022,रू ९६.५०
10/19/2022,रू ९३.५०
10/20/2022,रू ९३.५०
10/21/2022,रू ९३.८०
10/22/2022,रू ९३.५०
10/23/2022,रू ९३.३३
10/24/2022,रू ९२.२०
10/25/2022,रू ९२.५०
10/26/2022,रू ९२.५०
10/27/2022,रू ९२.५०
10/28/2022,रू ९२.५०
10/29/2022,रू ९२.४०
10/30/2022,रू ९२.५०
10/31/2022,रू ८७.५०
11/01/2022,रू ८७.५०
11/02/2022,रू ८२.००
11/03/2022,रू ८२.५०
11/04/2022,रू ७८.००
11/05/2022,रू ७२.५०
11/06/2022,रू ७२.३३
11/07/2022,रू ७२.५०
11/08/2022,रू ६८.००
11/09/2022,रू ६७.५०
11/10/2022,रू ६६.५०
11/11/2022,रू ५७.६०
11/12/2022,रू ५७.५०
11/13/2022,रू ५७.६७
11/14/2022,रू ५७.५०
11/15/2022,रू ५७.५०
11/16/2022,रू ५६.००
11/17/2022,रू ५७.५०
11/18/2022,रू ५२.५०
11/19/2022,रू ५७.५०
11/21/2022,रू ६२.५०
11/22/2022,रू ६२.५०
11/23/2022,रू ६२.५०
11/24/2022,रू ५७.५०
11/25/2022,रू ५७.६७
11/26/2022,रू ५२.४०
11/27/2022,रू ५२.३३
11/28/2022,रू ५३.००
11/29/2022,रू ५०.००
11/30/2022,रू ५०.००
12/01/2022,रू ५०.००
12/02/2022,रू ५२.४०
12/03/2022,रू ५२.४०
12/04/2022,रू ५२.३३
12/05/2022,रू ५३.४०
12/06/2022,रू ५३.००
12/07/2022,रू ५२.४०
12/08/2022,रू ५२.३३
12/09/2022,रू ४७.२०
12/10/2022,रू ४८.४०
12/11/2022,रू ४६.४०
12/12/2022,रू ४७.५०
12/13/2022,रू ४६.४०
12/14/2022,रू ४६.५०
12/15/2022,रू ४६.५०
12/16/2022,रू ५१.००
12/17/2022,रू ५३.६७
12/18/2022,रू ५३.३३
12/19/2022,रू ४९.२०
12/20/2022,रू ५१.२०
12/21/2022,रू ४९.००
12/22/2022,रू ५१.००
12/23/2022,रू ५१.३३
12/24/2022,रू ५३.५०
12/25/2022,रू ५३.३३
12/26/2022,रू ५१.००
12/27/2022,रू ४७.००
12/28/2022,रू ४९.००
12/29/2022,रू ४९.३३
12/30/2022,रू ४९.००
12/31/2022,रू ४९.००
01/01/2023,रू ४९.००
01/02/2023,रू ४९.००
01/03/2023,रू ४७.५०
01/04/2023,रू ४६.५०
01/05/2023,रू ४१.६०
01/06/2023,रू ३८.४०
01/07/2023,रू ३७.५०
01/08/2023,रू ३७.६७
01/09/2023,रू ३८.२०
01/10/2023,रू ३९.००
01/11/2023,रू ३९.००
01/12/2023,रू ३९.००
01/13/2023,रू ३४.८०
01/14/2023,रू ३५.००
01/15/2023,रू ३५.००
01/16/2023,रू ३५.००
01/17/2023,रू ३५.००
01/18/2023,रू ३४.८०
01/19/2023,रू ३४.७५
01/20/2023,रू ३३.६०
01/21/2023,रू ३३.२०
01/22/2023,रू ३३.२०
01/23/2023,रू ३२.६०
01/24/2023,रू ३१.२०
01/25/2023,रू ३१.००
01/26/2023,रू ३१.००
01/27/2023,रू ३०.८०
01/28/2023,रू ३०.४०
01/29/2023,रू ३१.००
01/30/2023,रू २९.००
01/31/2023,रू २९.२०
02/01/2023,रू २९.४०
02/02/2023,रू २७.६०
02/03/2023,रू २७.००
02/04/2023,रू २७.००
02/05/2023,रू २७.००
02/06/2023,रू २६.००
02/07/2023,रू २६.००
02/08/2023,रू २९.००
02/09/2023,रू २८.६०
02/10/2023,रू २९.२०
02/11/2023,रू २९.००
02/12/2023,रू २९.००
02/13/2023,रू २९.००
02/14/2023,रू २७.००
02/15/2023,रू २७.००
02/16/2023,रू २७.००
02/17/2023,रू २७.००
02/18/2023,रू २७.००
02/19/2023,रू २७.००
02/20/2023,रू २६.००
02/21/2023,रू २६.००
02/22/2023,रू २७.००
02/23/2023,रू २६.००
02/24/2023,रू २६.००
02/25/2023,रू २६.६०
02/26/2023,रू २६.३३
02/27/2023,रू २६.००
02/28/2023,रू २६.६०
03/01/2023,रू २६.३३
03/02/2023,रू २६.६७
03/03/2023,रू २५.२०
03/05/2023,रू २५.००
03/06/2023,रू २६.००
03/07/2023,रू २६.००
03/08/2023,रू २८.००
03/09/2023,रू २६.६०
03/10/2023,रू २७.००
03/11/2023,रू २५.००
03/12/2023,रू २५.००
03/13/2023,रू २५.००
03/14/2023,रू २५.००
03/15/2023,रू २५.००
03/16/2023,रू २४.८०
03/17/2023,रू २४.७५
03/18/2023,रू २४.५०
03/19/2023,रू २४.००
03/20/2023,रू २४.५०
03/21/2023,रू २५.००
03/22/2023,रू २५.५०
03/23/2023,रू २६.४०
03/24/2023,रू २६.६०
03/25/2023,रू २५.८०
03/26/2023,रू २६.००
03/27/2023,रू २६.००
03/28/2023,रू २४.००
03/29/2023,रू २४.००
03/30/2023,रू २४.००
03/31/2023,रू २४.००
04/01/2023,रू २४.००
04/02/2023,रू २४.००
04/03/2023,रू २४.००
04/04/2023,रू २४.००
04/05/2023,रू २४.००
04/06/2023,रू २७.३३
04/07/2023,रू २७.३३
04/08/2023,रू २९.००
04/09/2023,रू २९.००
04/10/2023,रू २८.३३
04/11/2023,रू २७.००
04/12/2023,रू २९.००
04/13/2023,रू ३१.००
04/14/2023,रू ३३.००
04/15/2023,रू ३२.६७
04/16/2023,रू ३३.००
04/17/2023,रू ३३.३३
04/18/2023,रू ३२.६७
04/19/2023,रू ३३.६७
04/20/2023,रू ३३.३३
04/21/2023,रू ३३.३३
04/22/2023,रू ३३.३३
04/23/2023,रू ३३.३३
04/24/2023,रू ३४.००
04/25/2023,रू ३३.३३
04/26/2023,रू २९.६७
04/27/2023,रू २९.००
04/28/2023,रू २९.६७
04/29/2023,रू २९.६७
04/30/2023,रू २९.६०
05/01/2023,रू ३०.४०
05/02/2023,रू २९.६०
05/03/2023,रू २९.००
05/04/2023,रू २९.००
05/05/2023,रू २९.००
05/06/2023,रू २९.००
05/07/2023,रू ३१.००
05/08/2023,रू ३१.००
05/09/2023,रू ३१.००
05/10/2023,रू ३१.२०
05/11/2023,रू ३१.००
05/12/2023,रू ३३.००
05/13/2023,रू ३३.००
05/14/2023,रू ३३.००
05/15/2023,रू ३३.००
05/16/2023,रू ३५.००
05/17/2023,रू ३४.६०
05/18/2023,रू ३५.५०
05/19/2023,रू ३५.००
05/20/2023,रू ३५.५०
05/21/2023,रू ३५.३३
05/22/2023,रू ३६.५०
05/23/2023,रू ३९.५०
05/24/2023,रू ४१.२०
05/25/2023,रू ४१.००
05/26/2023,रू ४१.००
05/27/2023,रू ४१.००
05/28/2023,रू ४१.००
05/29/2023,रू ३९.२०
05/30/2023,रू ३९.००
05/31/2023,रू ३९.६०
06/01/2023,रू ४१.००
06/02/2023,रू ४१.००
06/03/2023,रू ४१.००
06/04/2023,रू ४१.००
06/05/2023,रू ४५.२०
06/06/2023,रू ४५.५०
06/07/2023,रू ४७.००
06/08/2023,रू ४६.००
06/09/2023,रू ४५.६७
06/10/2023,रू ४५.००
06/11/2023,रू ४५.००
06/12/2023,रू ३९.००
06/13/2023,रू ४२.५०
06/14/2023,रू ४२.५०
06/15/2023,रू ४२.५०
06/16/2023,रू ४२.५०
06/17/2023,रू ४२.५०
06/18/2023,रू ४२.३३
06/19/2023,रू ४४.००
06/20/2023,रू ४४.००
06/21/2023,रू ४४.००
06/22/2023,रू ४३.६०
06/23/2023,रू ४३.५०
06/24/2023,रू ४३.५०
06/25/2023,रू ४३.३३
06/26/2023,रू ४३.५०
06/27/2023,रू ४४.००
06/28/2023,रू ४५.००
06/29/2023,रू ४५.००
06/30/2023,रू ४४.००
07/01/2023,रू ४५.००
07/02/2023,रू ४५.००
07/03/2023,रू ४५.००
07/04/2023,रू ४५.००
07/05/2023,रू ४६.००
07/06/2023,रू ४५.००
07/07/2023,रू ४६.००
07/08/2023,रू ४६.५०
07/09/2023,रू ४६.३३
07/10/2023,रू ४७.००
07/11/2023,रू ४६.८०
07/12/2023,रू ४७.००
07/13/2023,रू ४७.००
07/14/2023,रू ४७.००
07/15/2023,रू ४७.००
07/16/2023,रू ४७.००
07/17/2023,रू ४७.००
07/18/2023,रू ४७.००
07/19/2023,रू ४७.००
07/20/2023,रू ४७.००
07/21/2023,रू ४९.००
07/22/2023,रू ५१.२०
07/23/2023,रू ५१.००
07/24/2023,रू ५०.८०
07/25/2023,रू ४९.२०
07/26/2023,रू ४९.००
07/27/2023,रू ४९.२०
07/28/2023,रू ४९.००
07/29/2023,रू ४९.००
07/30/2023,रू ४९.००
07/31/2023,रू ४९.००
08/01/2023,रू ४९.२०
08/02/2023,रू ४९.२०
08/03/2023,रू ४९.२०
08/04/2023,रू ४९.००
08/05/2023,रू ४९.२०
08/06/2023,रू ४९.००
08/07/2023,रू ५१.००
08/08/2023,रू ४९.२०
08/09/2023,रू ४९.००
08/10/2023,रू ४९.२०
08/11/2023,रू ४९.२०
08/12/2023,रू ४९.००
08/13/2023,रू ४९.००
08/14/2023,रू ५१.००
08/15/2023,रू ५१.००
08/16/2023,रू ५१.००
08/17/2023,रू ५१.२०
08/18/2023,रू ५१.००
08/19/2023,रू ५१.२०
08/20/2023,रू ५१.००
08/21/2023,रू ५१.००
08/22/2023,रू ५१.००
08/23/2023,रू ५१.००
08/24/2023,रू ५१.००
08/25/2023,रू ५१.२०
08/26/2023,रू ५३.००
08/27/2023,रू ५३.००
08/28/2023,रू ५६.४०
08/29/2023,रू ५६.५०
08/30/2023,रू ५६.४०
08/31/2023,रू ५६.००
09/01/2023,रू ५६.००
09/02/2023,रू ५६.००
09/03/2023,रू ५५.८०
09/04/2023,रू ५६.००
09/05/2023,रू ५६.००
09/06/2023,रू ५६.००
09/07/2023,रू ५६.५०
09/08/2023,रू ५६.४०
09/09/2023,रू ५७.००
09/10/2023,रू ५७.००
09/11/2023,रू ५९.००
09/12/2023,रू ५७.००
09/13/2023,रू ५७.००
09/14/2023,रू ५७.००
09/15/2023,रू ५७.००
09/16/2023,रू ५६.८०
09/17/2023,रू ५७.००
09/18/2023,रू ५७.००
09/19/2023,रू ५७.००
09/20/2023,रू ५७.००
09/21/2023,रू ५७.००
09/22/2023,रू ५७.००
09/23/2023,रू ५७.००
09/24/2023,रू ५७.००
09/25/2023,रू ५७.००
09/26/2023,रू ५७.००
09/27/2023,रू ५७.००
09/28/2023,रू ५७.००
09/29/2023,रू ५७.००
09/30/2023,रू ५७.२०
10/01/2023,रू ५७.००
10/02/2023,रू ५७.००
10/03/2023,रू ५५.००
10/04/2023,रू ५६.००
10/05/2023,रू ५५.७५
10/06/2023,रू ५५.००
10/07/2023,रू ५५.००
10/08/2023,रू ५५.००
10/09/2023,रू ५५.००
10/10/2023,रू ५५.००
10/11/2023,रू ६२.५०
10/12/2023,रू ६२.५०
10/13/2023,रू ६२.५०
10/14/2023,रू ६२.५०
10/15/2023,रू ६२.३३
10/16/2023,रू ६२.५०
10/17/2023,रू ६२.५०
10/18/2023,रू ६२.५०
10/19/2023,रू ६२.५०
10/20/2023,रू ६८.००
10/21/2023,रू ७२.५०
10/22/2023,रू ८२.५०
10/23/2023,रू ९५.००
10/25/2023,रू ७७.५०
10/26/2023,रू ७४.००
10/27/2023,रू ७१.६७
10/28/2023,रू ७०.००
10/29/2023,रू ७०.००
10/30/2023,रू ६३.५०
10/31/2023,रू ६०.००
11/01/2023,रू ६२.५०
11/02/2023,रू ६२.५०
11/03/2023,रू ६०.००
11/04/2023,रू ६१.५०
11/05/2023,रू ६०.००
11/06/2023,रू ६०.००
11/07/2023,रू ५८.४०
11/08/2023,रू ५८.००
11/09/2023,रू ५७.६०
11/10/2023,रू ५७.५०
11/11/2023,रू ५७.५०
11/12/2023,रू ५७.५०
11/13/2023,रू ५८.००
11/14/2023,रू ५७.५०
11/15/2023,रू ५७.५०
11/16/2023,रू ५७.५०
11/17/2023,रू ५८.००
11/18/2023,रू ५७.००
11/19/2023,रू ५६.५०
11/20/2023,रू ५५.२०
11/21/2023,रू ५३.५०
11/22/2023,रू ४३.५०
11/23/2023,रू ४७.५०
11/24/2023,रू ४७.५०
11/25/2023,रू ४७.५०
11/26/2023,रू ४७.६७
11/27/2023,रू ४८.००
11/28/2023,रू ४७.००
11/29/2023,रू ४५.४०
11/30/2023,रू ४५.००
12/01/2023,रू ४५.४०
12/02/2023,रू ४६.००
12/03/2023,रू ४६.००
12/04/2023,रू ४७.५०
12/09/2023,रू ४६.५०
12/10/2023,रू ४९.००
12/11/2023,रू ४६.५०
12/12/2023,रू ४६.५०
12/13/2023,रू ४५.८०
12/14/2023,रू ३८.००
12/15/2023,रू ३७.६७
12/16/2023,रू ३६.००
12/17/2023,रू ३५.६७
12/18/2023,रू ३३.५०
12/19/2023,रू ३३.५०
12/20/2023,रू ३४.४०
12/21/2023,रू ३४.००
12/22/2023,रू ३४.८०
12/23/2023,रू ३५.२०
12/24/2023,रू ३५.००
12/25/2023,रू ३८.००
12/26/2023,रू ३६.५०
12/27/2023,रू ३५.००
12/28/2023,रू ३६.५०
12/29/2023,रू ३६.४०
12/30/2023,रू ३६.३३
12/31/2023,रू ३६.६७
01/01/2024,रू ३६.४०
01/02/2024,रू ३६.४०
01/03/2024,रू ३५.००
01/04/2024,रू ३६.००
01/05/2024,रू ३५.००
01/06/2024,रू ३५.००
01/07/2024,रू ३५.००
01/08/2024,रू ३५.००
01/09/2024,रू ३४.००
01/10/2024,रू ३५.००
01/11/2024,रू ३४.००
01/12/2024,रू ३४.००
01/13/2024,रू ३४.००
01/14/2024,रू ३४.००
01/15/2024,रू ३५.००
01/16/2024,रू ३५.००
01/17/2024,रू ३७.००
01/18/2024,रू ३८.००
01/19/2024,रू ३८.००
01/20/2024,रू ३७.००
01/21/2024,रू ३७.००
01/22/2024,रू ३५.००
01/23/2024,रू ३४.००
01/24/2024,रू ३४.००
01/25/2024,रू ३१.५०
01/26/2024,रू ३२.५०
01/27/2024,रू ३१.६०
01/28/2024,रू ३१.५०
01/29/2024,रू ३१.००
01/30/2024,रू २९.००
01/31/2024,रू २९.००
02/01/2024,रू ३१.००
02/02/2024,रू २९.००
02/03/2024,रू ३०.००
02/04/2024,रू ३०.००
02/05/2024,रू २९.००
02/06/2024,रू २९.००
02/08/2024,रू २९.००
02/09/2024,रू २९.२५
